,name,method,bar,kind,bands,link,paper_name,cr,err_cr_l,err_cr_r,cr_l,cr_r,err_range,altname,r25,r25_NED
107,UGC3691,F-B,False,ISM,"Halpha, HI",,F-B works,10.30,2.30,2.30,8.00,12.60,4.60,UGC 03691,60.55,65.65
108,UGC3691,F-B,False,ISM,"Halpha, HI",,F-B works,24.30,2.40,2.40,21.90,26.70,4.80,UGC 03691,60.55,65.65
109,UGC3691,F-B,False,ISM,"Halpha, HI",,F-B works,42.00,2.00,2.00,40.00,44.00,4.00,UGC 03691,60.55,65.65
110,UGC3691,F-B,False,ISM,"Halpha, HI",,F-B works,54.20,2.30,2.30,51.90,56.50,4.60,UGC 03691,60.55,65.65
111,UGC3709,F-B,False,ISM,"Halpha, HI",,F-B works,7.90,1.50,1.50,6.40,9.40,3.00,NGC 2342,35.25,41.40
112,UGC3709,F-B,False,ISM,"Halpha, HI",,F-B works,19.60,1.50,1.50,18.10,21.10,3.00,NGC 2342,35.25,41.40
113,UGC3709,F-B,False,ISM,"Halpha, HI",,F-B works,24.60,1.70,1.70,22.90,26.30,3.40,NGC 2342,35.25,41.40
114,UGC3734,F-B,False,ISM,"Halpha, HI",,F-B works,17.60,1.30,1.30,16.30,18.90,2.60,NGC 2344,61.96,50.95
115,UGC3734,F-B,False,ISM,"Halpha, HI",,F-B works,34.80,1.90,1.90,32.90,36.70,3.80,NGC 2344,61.96,50.95
116,UGC3734,F-B,False,ISM,"Halpha, HI",,F-B works,41.90,1.70,1.70,40.20,43.60,3.40,NGC 2344,61.96,50.95
117,UGC3734,F-B,False,ISM,"Halpha, HI",,F-B works,64.30,1.70,1.70,62.60,66.00,3.40,NGC 2344,61.96,50.95
118,UGC3740,F-B,False,ISM,"Halpha, HI",,F-B works,47.50,1.80,1.80,45.70,49.30,3.60,NGC 2276,66.85,84.55
119,UGC3740,F-B,False,ISM,"Halpha, HI",,F-B works,61.30,2.20,2.20,59.10,63.50,4.40,NGC 2276,66.85,84.55
120,UGC3740,F-B,False,ISM,"Halpha, HI",,F-B works,69.80,1.80,1.80,68.00,71.60,3.60,NGC 2276,66.85,84.55
121,UGC3740,F-B,False,ISM,"Halpha, HI",,F-B works,81.50,1.50,1.50,80.00,83.00,3.00,NGC 2276,66.85,84.55
122,UGC3740,F-B,False,ISM,"Halpha, HI",,F-B works,89.60,1.50,1.50,88.10,91.10,3.00,NGC 2276,66.85,84.55
123,UGC3809,F-B,False,ISM,"Halpha, HI",,F-B works,35.40,1.80,1.80,33.60,37.20,3.60,NGC 2336,150.36,212.40
124,UGC3809,F-B,False,ISM,"Halpha, HI",,F-B works,62.00,4.90,4.90,57.10,66.90,9.80,NGC 2336,150.36,212.40
125,UGC3809,F-B,False,ISM,"Halpha, HI",,F-B works,82.50,2.90,2.90,79.60,85.40,5.80,NGC 2336,150.36,212.40
126,UGC3809,F-B,False,ISM,"Halpha, HI",,F-B works,91.90,2.10,2.10,89.80,94.00,4.20,NGC 2336,150.36,212.40
127,UGC3809,F-B,False,ISM,"Halpha, HI",,F-B works,107.30,3.10,3.10,104.20,110.40,6.20,NGC 2336,150.36,212.40
128,UGC3809,F-B,False,ISM,"Halpha, HI",,F-B works,119.90,3.60,3.60,116.30,123.50,7.20,NGC 2336,150.36,212.40
129,UGC3809,F-B,False,ISM,"Halpha, HI",,F-B works,128.40,2.50,2.50,125.90,130.90,5.00,NGC 2336,150.36,212.40
130,UGC3826,F-B,False,ISM,"Halpha, HI",,F-B works,13.90,1.80,1.80,12.10,15.70,3.60,UGC 03826,97.75,104.00
131,UGC3826,F-B,False,ISM,"Halpha, HI",,F-B works,39.20,1.40,1.40,37.80,40.60,2.80,UGC 03826,97.75,104.00
132,UGC3876,F-B,False,ISM,"Halpha, HI",,F-B works,33.90,2.20,2.20,31.70,36.10,4.40,UGC 03876,56.77,67.15
133,UGC3876,F-B,False,ISM,"Halpha, HI",,F-B works,59.10,3.00,3.00,56.10,62.10,6.00,UGC 03876,56.77,67.15
134,UGC3915,F-B,False,ISM,"Halpha, HI",,F-B works,15.30,2.30,2.30,13.00,17.60,4.60,IC 2199,30.91,32.90
135,UGC4165,F-B,False,ISM,"Halpha, HI",,F-B works,16.40,1.20,1.20,15.20,17.60,2.40,NGC 2500,73.98,86.50
136,UGC4165,F-B,False,ISM,"Halpha, HI",,F-B works,25.60,1.60,1.60,24.00,27.20,3.20,NGC 2500,73.98,86.50
137,UGC4165,F-B,False,ISM,"Halpha, HI",,F-B works,48.90,2.00,2.00,46.90,50.90,4.00,NGC 2500,73.98,86.50
138,UGC4165,F-B,False,ISM,"Halpha, HI",,F-B works,65.30,1.20,1.20,64.10,66.50,2.40,NGC 2500,73.98,86.50
139,UGC4165,F-B,False,ISM,"Halpha, HI",,F-B works,75.40,1.20,1.20,74.20,76.60,2.40,NGC 2500,73.98,86.50
140,UGC4273,F-B,False,ISM,"Halpha, HI",,F-B works,7.70,1.80,1.80,5.90,9.50,3.60,NGC 2543,72.80,70.35
141,UGC4273,F-B,False,ISM,"Halpha, HI",,F-B works,31.80,4.10,4.10,27.70,35.90,8.20,NGC 2543,72.80,70.35
142,UGC4273,F-B,False,ISM,"Halpha, HI",,F-B works,47.40,3.20,3.20,44.20,50.60,6.40,NGC 2543,72.80,70.35
143,UGC4273,F-B,False,ISM,"Halpha, HI",,F-B works,79.60,1.80,1.80,77.80,81.40,3.60,NGC 2543,72.80,70.35
144,UGC4284,F-B,False,ISM,"Halpha, HI",,F-B works,10.80,4.80,4.80,6.00,15.60,9.60,NGC 2541,90.60,189.30
145,UGC4284,F-B,False,ISM,"Halpha, HI",,F-B works,31.40,6.40,6.40,25.00,37.80,12.80,NGC 2541,90.60,189.30
146,UGC4284,F-B,False,ISM,"Halpha, HI",,F-B works,52.90,1.90,1.90,51.00,54.80,3.80,NGC 2541,90.60,189.30
147,UGC4284,F-B,False,ISM,"Halpha, HI",,F-B works,68.10,3.90,3.90,64.20,72.00,7.80,NGC 2541,90.60,189.30
148,UGC4284,F-B,False,ISM,"Halpha, HI",,F-B works,93.80,6.50,6.50,87.30,100.30,13.00,NGC 2541,90.60,189.30
149,UGC4325,F-B,False,ISM,"Halpha, HI",,F-B works,16.60,1.70,1.70,14.90,18.30,3.40,NGC 2552,89.56,104.00
150,UGC4325,F-B,False,ISM,"Halpha, HI",,F-B works,49.40,2.50,2.50,46.90,51.90,5.00,NGC 2552,89.56,104.00
151,UGC4325,F-B,False,ISM,"Halpha, HI",,F-B works,67.20,2.40,2.40,64.80,69.60,4.80,NGC 2552,89.56,104.00
152,UGC4422,F-B,False,ISM,"Halpha, HI",,F-B works,8.90,1.20,1.20,7.70,10.10,2.40,NGC 2595,49.79,94.85
153,UGC4422,F-B,False,ISM,"Halpha, HI",,F-B works,24.80,1.20,1.20,23.60,26.00,2.40,NGC 2595,49.79,94.85
154,UGC4422,F-B,False,ISM,"Halpha, HI",,F-B works,36.50,2.40,2.40,34.10,38.90,4.80,NGC 2595,49.79,94.85
155,UGC4422,F-B,False,ISM,"Halpha, HI",,F-B works,44.30,1.50,1.50,42.80,45.80,3.00,NGC 2595,49.79,94.85
156,UGC4555,F-B,False,ISM,"Halpha, HI",,F-B works,13.00,2.60,2.60,10.40,15.60,5.20,NGC 2649,43.97,47.55
157,UGC4555,F-B,False,ISM,"Halpha, HI",,F-B works,28.00,2.60,2.60,25.40,30.60,5.20,NGC 2649,43.97,47.55
158,UGC4555,F-B,False,ISM,"Halpha, HI",,F-B works,35.30,2.60,2.60,32.70,37.90,5.20,NGC 2649,43.97,47.55
159,UGC4936,F-B,False,ISM,"Halpha, HI",,F-B works,16.90,1.80,1.80,15.10,18.70,3.60,NGC 2805,101.65,189.30
160,UGC4936,F-B,False,ISM,"Halpha, HI",,F-B works,34.80,1.80,1.80,33.00,36.60,3.60,NGC 2805,101.65,189.30
161,UGC4936,F-B,False,ISM,"Halpha, HI",,F-B works,70.80,2.10,2.10,68.70,72.90,4.20,NGC 2805,101.65,189.30
162,UGC4936,F-B,False,ISM,"Halpha, HI",,F-B works,82.60,1.80,1.80,80.80,84.40,3.60,NGC 2805,101.65,189.30
163,UGC4936,F-B,False,ISM,"Halpha, HI",,F-B works,102.20,1.80,1.80,100.40,104.00,3.60,NGC 2805,101.65,189.30
164,UGC4936,F-B,False,ISM,"Halpha, HI",,F-B works,112.30,1.80,1.80,110.50,114.10,3.60,NGC 2805,101.65,189.30
165,UGC4936,F-B,False,ISM,"Halpha, HI",,F-B works,137.70,1.70,1.70,136.00,139.40,3.40,NGC 2805,101.65,189.30
166,UGC5175,F-B,False,ISM,"Halpha, HI",,F-B works,6.70,2.90,2.90,3.80,9.60,5.80,NGC 2977,62.39,54.60
167,UGC5175,F-B,False,ISM,"Halpha, HI",,F-B works,15.60,4.40,4.40,11.20,20.00,8.80,NGC 2977,62.39,54.60
168,UGC5175,F-B,False,ISM,"Halpha, HI",,F-B works,35.30,3.60,3.60,31.70,38.90,7.20,NGC 2977,62.39,54.60
169,UGC5228,F-B,False,ISM,"Halpha, HI",,F-B works,16.60,1.30,1.30,15.30,17.90,2.60,UGC 05228,68.25,73.65
170,UGC5228,F-B,False,ISM,"Halpha, HI",,F-B works,30.40,1.30,1.30,29.10,31.70,2.60,UGC 05228,68.25,73.65
171,UGC5228,F-B,False,ISM,"Halpha, HI",,F-B works,50.10,1.60,1.60,48.50,51.70,3.20,UGC 05228,68.25,73.65
172,UGC5228,F-B,False,ISM,"Halpha, HI",,F-B works,59.70,1.30,1.30,58.40,61.00,2.60,UGC 05228,68.25,73.65
173,UGC5251,F-B,False,ISM,"Halpha, HI",,F-B works,12.90,1.60,1.60,11.30,14.50,3.20,NGC 3003,142.27,172.65
174,UGC5251,F-B,False,ISM,"Halpha, HI",,F-B works,47.40,2.30,2.30,45.10,49.70,4.60,NGC 3003,142.27,172.65
175,UGC5251,F-B,False,ISM,"Halpha, HI",,F-B works,70.20,2.00,2.00,68.20,72.20,4.00,NGC 3003,142.27,172.65
176,UGC5251,F-B,False,ISM,"Halpha, HI",,F-B works,87.40,2.10,2.10,85.30,89.50,4.20,NGC 3003,142.27,172.65
177,UGC5251,F-B,False,ISM,"Halpha, HI",,F-B works,102.60,2.60,2.60,100.00,105.20,5.20,NGC 3003,142.27,172.65
178,UGC5251,F-B,False,ISM,"Halpha, HI",,F-B works,110.80,2.30,2.30,108.50,113.10,4.60,NGC 3003,142.27,172.65
179,UGC5253,F-B,False,ISM,"Halpha, HI",,F-B works,43.20,2.60,2.60,40.60,45.80,5.20,NGC 2985,108.42,137.15
180,UGC5253,F-B,False,ISM,"Halpha, HI",,F-B works,58.80,3.70,3.70,55.10,62.50,7.40,NGC 2985,108.42,137.15
181,UGC5253,F-B,False,ISM,"Halpha, HI",,F-B works,70.40,3.10,3.10,67.30,73.50,6.20,NGC 2985,108.42,137.15
182,UGC5253,F-B,False,ISM,"Halpha, HI",,F-B works,82.90,3.40,3.40,79.50,86.30,6.80,NGC 2985,108.42,137.15
183,UGC5303,F-B,False,ISM,"Halpha, HI",,F-B works,16.00,4.60,4.60,11.40,20.60,9.20,NGC 3041,97.53,111.45
184,UGC5303,F-B,False,ISM,"Halpha, HI",,F-B works,35.20,6.20,6.20,29.00,41.40,12.40,NGC 3041,97.53,111.45
185,UGC5303,F-B,False,ISM,"Halpha, HI",,F-B works,48.70,2.50,2.50,46.20,51.20,5.00,NGC 3041,97.53,111.45
186,UGC5303,F-B,False,ISM,"Halpha, HI",,F-B works,71.70,2.40,2.40,69.30,74.10,4.80,NGC 3041,97.53,111.45
187,UGC5319,F-B,False,ISM,"Halpha, HI",,F-B works,9.30,1.10,1.10,8.20,10.40,2.20,NGC 3061,47.33,49.80
188,UGC5319,F-B,False,ISM,"Halpha, HI",,F-B works,16.20,1.20,1.20,15.00,17.40,2.40,NGC 3061,47.33,49.80
189,UGC5319,F-B,False,ISM,"Halpha, HI",,F-B works,21.80,1.20,1.20,20.60,23.00,2.40,NGC 3061,47.33,49.80
190,UGC5319,F-B,False,ISM,"Halpha, HI",,F-B works,25.80,1.20,1.20,24.60,27.00,2.40,NGC 3061,47.33,49.80
191,UGC5319,F-B,False,ISM,"Halpha, HI",,F-B works,33.10,2.80,2.80,30.30,35.90,5.60,NGC 3061,47.33,49.80
192,UGC5414,F-B,False,ISM,"Halpha, HI",,F-B works,19.30,3.10,3.10,16.20,22.40,6.20,NGC 3104,89.56,99.35
193,UGC5414,F-B,False,ISM,"Halpha, HI",,F-B works,33.00,2.10,2.10,30.90,35.10,4.20,NGC 3104,89.56,99.35
194,UGC5414,F-B,False,ISM,"Halpha, HI",,F-B works,51.10,1.80,1.80,49.30,52.90,3.60,NGC 3104,89.56,99.35
195,UGC5414,F-B,False,ISM,"Halpha, HI",,F-B works,62.00,3.40,3.40,58.60,65.40,6.80,NGC 3104,89.56,99.35
196,UGC5414,F-B,False,ISM,"Halpha, HI",,F-B works,77.00,1.30,1.30,75.70,78.30,2.60,NGC 3104,89.56,99.35
197,UGC5414,F-B,False,ISM,"Halpha, HI",,F-B works,92.30,2.30,2.30,90.00,94.60,4.60,NGC 3104,89.56,99.35
198,UGC5510,F-B,False,ISM,"Halpha, HI",,F-B works,13.60,1.60,1.60,12.00,15.20,3.20,NGC 3162,62.68,90.60
199,UGC5510,F-B,False,ISM,"Halpha, HI",,F-B works,30.80,1.60,1.60,29.20,32.40,3.20,NGC 3162,62.68,90.60
200,UGC5510,F-B,False,ISM,"Halpha, HI",,F-B works,36.70,1.60,1.60,35.10,38.30,3.20,NGC 3162,62.68,90.60
201,UGC5510,F-B,False,ISM,"Halpha, HI",,F-B works,46.70,2.40,2.40,44.30,49.10,4.80,NGC 3162,62.68,90.60
202,UGC5510,F-B,False,ISM,"Halpha, HI",,F-B works,54.40,1.60,1.60,52.80,56.00,3.20,NGC 3162,62.68,90.60
203,UGC5510,F-B,False,ISM,"Halpha, HI",,F-B works,66.50,1.60,1.60,64.90,68.10,3.20,NGC 3162,62.68,90.60
204,UGC5532,F-B,False,ISM,"Halpha, HI",,F-B works,7.00,1.60,1.60,5.40,8.60,3.20,NGC 3147,123.34,116.70
205,UGC5532,F-B,False,ISM,"Halpha, HI",,F-B works,16.30,3.30,3.30,13.00,19.60,6.60,NGC 3147,123.34,116.70
206,UGC5532,F-B,False,ISM,"Halpha, HI",,F-B works,34.70,4.80,4.80,29.90,39.50,9.60,NGC 3147,123.34,116.70
207,UGC5532,F-B,False,ISM,"Halpha, HI",,F-B works,54.30,1.70,1.70,52.60,56.00,3.40,NGC 3147,123.34,116.70
208,UGC5532,F-B,False,ISM,"Halpha, HI",,F-B works,76.70,1.80,1.80,74.90,78.50,3.60,NGC 3147,123.34,116.70
209,UGC5786,F-B,False,ISM,"Halpha, HI",,F-B works,20.60,2.10,2.10,18.50,22.70,4.20,NGC 3310,53.97,92.70
210,UGC5786,F-B,False,ISM,"Halpha, HI",,F-B works,29.00,3.50,3.50,25.50,32.50,7.00,NGC 3310,53.97,92.70
211,UGC5786,F-B,False,ISM,"Halpha, HI",,F-B works,43.60,8.70,8.70,34.90,52.30,17.40,NGC 3310,53.97,92.70
212,UGC5786,F-B,False,ISM,"Halpha, HI",,F-B works,63.00,1.90,1.90,61.10,64.90,3.80,NGC 3310,53.97,92.70
213,UGC5786,F-B,False,ISM,"Halpha, HI",,F-B works,80.10,6.00,6.00,74.10,86.10,12.00,NGC 3310,53.97,92.70
214,UGC5840,F-B,False,ISM,"Halpha, HI",,F-B works,31.60,4.20,4.20,27.40,35.80,8.40,NGC 3344,200.97,212.40
215,UGC5840,F-B,False,ISM,"Halpha, HI",,F-B works,60.90,5.40,5.40,55.50,66.30,10.80,NGC 3344,200.97,212.40
216,UGC5840,F-B,False,ISM,"Halpha, HI",,F-B works,79.70,1.60,1.60,78.10,81.30,3.20,NGC 3344,200.97,212.40
217,UGC5840,F-B,False,ISM,"Halpha, HI",,F-B works,93.10,1.60,1.60,91.50,94.70,3.20,NGC 3344,200.97,212.40
218,UGC5840,F-B,False,ISM,"Halpha, HI",,F-B works,120.60,1.60,1.60,119.00,122.20,3.20,NGC 3344,200.97,212.40
219,UGC5842,F-B,False,ISM,"Halpha, HI",,F-B works,15.50,2.00,2.00,13.50,17.50,4.00,NGC 3346,79.09,86.50
220,UGC5842,F-B,False,ISM,"Halpha, HI",,F-B works,23.40,1.50,1.50,21.90,24.90,3.00,NGC 3346,79.09,86.50
221,UGC5842,F-B,False,ISM,"Halpha, HI",,F-B works,66.40,6.10,6.10,60.30,72.50,12.20,NGC 3346,79.09,86.50
222,UGC5982,F-B,False,ISM,"Halpha, HI",,F-B works,11.70,1.80,1.80,9.90,13.50,3.60,NGC 3430,119.71,119.45
223,UGC5982,F-B,False,ISM,"Halpha, HI",,F-B works,52.60,3.50,3.50,49.10,56.10,7.00,NGC 3430,119.71,119.45
224,UGC5982,F-B,False,ISM,"Halpha, HI",,F-B works,68.30,3.50,3.50,64.80,71.80,7.00,NGC 3430,119.71,119.45
225,UGC5982,F-B,False,ISM,"Halpha, HI",,F-B works,80.00,2.80,2.80,77.20,82.80,5.60,NGC 3430,119.71,119.45
226,UGC5982,F-B,False,ISM,"Halpha, HI",,F-B works,96.20,4.60,4.60,91.60,100.80,9.20,NGC 3430,119.71,119.45
227,UGC6118,F-B,False,ISM,"Halpha, HI",,F-B works,9.90,2.20,2.20,7.70,12.10,4.40,NGC 3504,74.32,80.75
228,UGC6118,F-B,False,ISM,"Halpha, HI",,F-B works,19.20,2.50,2.50,16.70,21.70,5.00,NGC 3504,74.32,80.75
229,UGC6118,F-B,False,ISM,"Halpha, HI",,F-B works,29.10,2.80,2.80,26.30,31.90,5.60,NGC 3504,74.32,80.75
230,UGC6118,F-B,False,ISM,"Halpha, HI",,F-B works,37.60,2.20,2.20,35.40,39.80,4.40,NGC 3504,74.32,80.75
231,UGC6118,F-B,False,ISM,"Halpha, HI",,F-B works,43.70,1.70,1.70,42.00,45.40,3.40,NGC 3504,74.32,80.75
232,UGC6118,F-B,False,ISM,"Halpha, HI",,F-B works,66.60,1.60,1.60,65.00,68.20,3.20,NGC 3504,74.32,80.75
233,UGC6277,F-B,False,ISM,"Halpha, HI",,F-B works,8.30,1.30,1.30,7.00,9.60,2.60,NGC 3596,109.17,119.45
234,UGC6277,F-B,False,ISM,"Halpha, HI",,F-B works,23.60,1.40,1.40,22.20,25.00,2.80,NGC 3596,109.17,119.45
235,UGC6277,F-B,False,ISM,"Halpha, HI",,F-B works,33.20,1.40,1.40,31.80,34.60,2.80,NGC 3596,109.17,119.45
236,UGC6277,F-B,False,ISM,"Halpha, HI",,F-B works,47.50,1.40,1.40,46.10,48.90,2.80,NGC 3596,109.17,119.45
237,UGC6521,F-B,False,ISM,"Halpha, HI",,F-B works,11.00,2.10,2.10,8.90,13.10,4.20,NGC 3719,50.13,53.35
238,UGC6521,F-B,False,ISM,"Halpha, HI",,F-B works,21.00,1.60,1.60,19.40,22.60,3.20,NGC 3719,50.13,53.35
239,UGC6521,F-B,False,ISM,"Halpha, HI",,F-B works,27.90,1.80,1.80,26.10,29.70,3.60,NGC 3719,50.13,53.35
240,UGC6521,F-B,False,ISM,"Halpha, HI",,F-B works,41.40,3.70,3.70,37.70,45.10,7.40,NGC 3719,50.13,53.35
241,UGC6523,F-B,False,ISM,"Halpha, HI",,F-B works,4.60,2.60,2.60,2.00,7.20,5.20,NGC 3720,32.15,28.65
242,UGC6523,F-B,False,ISM,"Halpha, HI",,F-B works,10.90,2.10,2.10,8.80,13.00,4.20,NGC 3720,32.15,28.65
243,UGC6537,F-B,False,ISM,"Halpha, HI",,F-B works,35.80,2.50,2.50,33.30,38.30,5.00,NGC 3726,169.48,185.00
244,UGC6537,F-B,False,ISM,"Halpha, HI",,F-B works,59.80,2.50,2.50,57.30,62.30,5.00,NGC 3726,169.48,185.00
245,UGC6537,F-B,False,ISM,"Halpha, HI",,F-B works,105.80,3.20,3.20,102.60,109.00,6.40,NGC 3726,169.48,185.00
246,UGC6537,F-B,False,ISM,"Halpha, HI",,F-B works,122.00,3.10,3.10,118.90,125.10,6.20,NGC 3726,169.48,185.00
247,UGC6537,F-B,False,ISM,"Halpha, HI",,F-B works,143.70,2.50,2.50,141.20,146.20,5.00,NGC 3726,169.48,185.00
248,UGC6702,F-B,False,ISM,"Halpha, HI",,F-B works,4.50,1.70,1.70,2.80,6.20,3.40,NGC 3840,23.72,32.15
249,UGC6702,F-B,False,ISM,"Halpha, HI",,F-B works,10.50,1.70,1.70,8.80,12.20,3.40,NGC 3840,23.72,32.15
250,UGC6702,F-B,False,ISM,"Halpha, HI",,F-B works,20.80,1.90,1.90,18.90,22.70,3.80,NGC 3840,23.72,32.15
251,UGC6778,F-B,False,ISM,"Halpha, HI",,F-B works,13.00,6.20,6.20,6.80,19.20,12.40,NGC 3893,80.75,134.00
252,UGC6778,F-B,False,ISM,"Halpha, HI",,F-B works,34.90,4.20,4.20,30.70,39.10,8.40,NGC 3893,80.75,134.00
253,UGC6778,F-B,False,ISM,"Halpha, HI",,F-B works,63.00,3.00,3.00,60.00,66.00,6.00,NGC 3893,80.75,134.00
254,UGC6778,F-B,False,ISM,"Halpha, HI",,F-B works,75.20,2.00,2.00,73.20,77.20,4.00,NGC 3893,80.75,134.00
255,UGC6778,F-B,False,ISM,"Halpha, HI",,F-B works,88.80,4.50,4.50,84.30,93.30,9.00,NGC 3893,80.75,134.00
256,UGC7021,F-B,False,ISM,"Halpha, HI",,F-B works,7.60,1.90,1.90,5.70,9.50,3.80,NGC 4045,76.58,80.75
257,UGC7021,F-B,False,ISM,"Halpha, HI",,F-B works,18.50,2.00,2.00,16.50,20.50,4.00,NGC 4045,76.58,80.75
258,UGC7021,F-B,False,ISM,"Halpha, HI",,F-B works,39.40,1.90,1.90,37.50,41.30,3.80,NGC 4045,76.58,80.75
259,UGC7045,F-B,False,ISM,"Halpha, HI",,F-B works,43.90,1.10,1.10,42.80,45.00,2.20,NGC 4062,124.20,122.20
260,UGC7045,F-B,False,ISM,"Halpha, HI",,F-B works,54.20,2.40,2.40,51.80,56.60,4.80,NGC 4062,124.20,122.20
261,UGC7045,F-B,False,ISM,"Halpha, HI",,F-B works,85.40,1.20,1.20,84.20,86.60,2.40,NGC 4062,124.20,122.20
262,UGC7154,F-B,False,ISM,"Halpha, HI",,F-B works,18.10,2.10,2.10,16.00,20.20,4.20,NGC 4145,138.71,176.65
263,UGC7154,F-B,False,ISM,"Halpha, HI",,F-B works,46.30,2.10,2.10,44.20,48.40,4.20,NGC 4145,138.71,176.65
264,UGC7154,F-B,False,ISM,"Halpha, HI",,F-B works,63.40,2.70,2.70,60.70,66.10,5.40,NGC 4145,138.71,176.65
265,UGC7154,F-B,False,ISM,"Halpha, HI",,F-B works,135.30,2.10,2.10,133.20,137.40,4.20,NGC 4145,138.71,176.65
266,UGC7154,F-B,False,ISM,"Halpha, HI",,F-B works,187.00,5.30,5.30,181.70,192.30,10.60,NGC 4145,138.71,176.65
267,UGC7323,F-B,False,ISM,"Halpha, HI",,F-B works,13.80,2.70,2.70,11.10,16.50,5.40,NGC 4242,114.06,150.35
268,UGC7323,F-B,False,ISM,"Halpha, HI",,F-B works,44.70,2.80,2.80,41.90,47.50,5.60,NGC 4242,114.06,150.35
269,UGC7323,F-B,False,ISM,"Halpha, HI",,F-B works,92.40,7.40,7.40,85.00,99.80,14.80,NGC 4242,114.06,150.35
270,UGC7323,F-B,False,ISM,"Halpha, HI",,F-B works,117.70,2.70,2.70,115.00,120.40,5.40,NGC 4242,114.06,150.35
271,UGC7323,F-B,False,ISM,"Halpha, HI",,F-B works,130.10,3.10,3.10,127.00,133.20,6.20,NGC 4242,114.06,150.35
272,UGC7420,F-B,False,ISM,"Halpha, HI",,F-B works,4.60,1.00,1.00,3.60,5.60,2.00,MESSIER 061,206.60,193.70
273,UGC7420,F-B,False,ISM,"Halpha, HI",,F-B works,26.60,1.00,1.00,25.60,27.60,2.00,MESSIER 061,206.60,193.70
274,UGC7420,F-B,False,ISM,"Halpha, HI",,F-B works,36.10,3.10,3.10,33.00,39.20,6.20,MESSIER 061,206.60,193.70
275,UGC7420,F-B,False,ISM,"Halpha, HI",,F-B works,49.90,1.10,1.10,48.80,51.00,2.20,MESSIER 061,206.60,193.70
276,UGC7420,F-B,False,ISM,"Halpha, HI",,F-B works,60.40,2.30,2.30,58.10,62.70,4.60,MESSIER 061,206.60,193.70
277,UGC7420,F-B,False,ISM,"Halpha, HI",,F-B works,68.00,1.00,1.00,67.00,69.00,2.00,MESSIER 061,206.60,193.70
278,UGC7766,F-B,False,ISM,"Halpha, HI",,F-B works,15.80,1.00,1.00,14.80,16.80,2.00,NGC 4559,317.05,321.45
279,UGC7766,F-B,False,ISM,"Halpha, HI",,F-B works,37.30,1.90,1.90,35.40,39.20,3.80,NGC 4559,317.05,321.45
280,UGC7766,F-B,False,ISM,"Halpha, HI",,F-B works,51.60,1.60,1.60,50.00,53.20,3.20,NGC 4559,317.05,321.45
281,UGC7766,F-B,False,ISM,"Halpha, HI",,F-B works,60.00,4.10,4.10,55.90,64.10,8.20,NGC 4559,317.05,321.45
282,UGC7766,F-B,False,ISM,"Halpha, HI",,F-B works,89.60,1.00,1.00,88.60,90.60,2.00,NGC 4559,317.05,321.45
283,UGC7831,F-B,False,ISM,"Halpha, HI",,F-B works,4.70,1.00,1.00,3.70,5.70,2.00,NGC 4605,176.25,172.65
284,UGC7831,F-B,False,ISM,"Halpha, HI",,F-B works,17.80,1.00,1.00,16.80,18.80,2.00,NGC 4605,176.25,172.65
285,UGC7831,F-B,False,ISM,"Halpha, HI",,F-B works,41.30,3.60,3.60,37.70,44.90,7.20,NGC 4605,176.25,172.65
286,UGC7831,F-B,False,ISM,"Halpha, HI",,F-B works,53.20,1.00,1.00,52.20,54.20,2.00,NGC 4605,176.25,172.65
287,UGC7831,F-B,False,ISM,"Halpha, HI",,F-B works,63.00,1.00,1.00,62.00,64.00,2.00,NGC 4605,176.25,172.65
288,UGC7853,F-B,False,ISM,"Halpha, HI",,F-B works,41.70,1.10,1.10,40.60,42.80,2.20,NGC 4618,106.94,125.05
289,UGC7853,F-B,False,ISM,"Halpha, HI",,F-B works,54.50,1.70,1.70,52.80,56.20,3.40,NGC 4618,106.94,125.05
290,UGC7853,F-B,False,ISM,"Halpha, HI",,F-B works,87.10,3.50,3.50,83.60,90.60,7.00,NGC 4618,106.94,125.05
291,UGC7861,F-B,False,ISM,"Halpha, HI",,F-B works,15.20,1.50,1.50,13.70,16.70,3.00,NGC 4625,42.18,65.65
292,UGC7861,F-B,False,ISM,"Halpha, HI",,F-B works,31.10,2.60,2.60,28.50,33.70,5.20,NGC 4625,42.18,65.65
293,UGC7861,F-B,False,ISM,"Halpha, HI",,F-B works,37.10,1.50,1.50,35.60,38.60,3.00,NGC 4625,42.18,65.65
294,UGC7876,F-B,False,ISM,"Halpha, HI",,F-B works,19.60,1.50,1.50,18.10,21.10,3.00,NGC 4635,58.23,61.25
295,UGC7876,F-B,False,ISM,"Halpha, HI",,F-B works,28.70,1.90,1.90,26.80,30.60,3.80,NGC 4635,58.23,61.25
296,UGC7876,F-B,False,ISM,"Halpha, HI",,F-B works,43.90,2.10,2.10,41.80,46.00,4.20,NGC 4635,58.23,61.25
297,UGC7901,F-B,False,ISM,"Halpha, HI",,F-B works,15.60,1.60,1.60,14.00,17.20,3.20,NGC 4651,116.18,119.45
298,UGC7901,F-B,False,ISM,"Halpha, HI",,F-B works,48.60,5.80,5.80,42.80,54.40,11.60,NGC 4651,116.18,119.45
299,UGC7901,F-B,False,ISM,"Halpha, HI",,F-B works,58.00,1.70,1.70,56.30,59.70,3.40,NGC 4651,116.18,119.45
